display_id,query_id,question,reference_answer,chunk_id,source_document_title,candidate_chunk,owner_grade_2_1_0_U,owner_rationale
v2q-028-candidate-07,v2q-028,"What does PMKVY Recognition of Prior Learning certify, and which other pathway from its ministry serves candidates seeking fresh short-term skills training?","PMKVY Recognition of Prior Learning certifies candidates’ existing skills. PMKVY Short-Term Training, under the same Ministry of Skill Development and Entrepreneurship, provides fresh skilling, reskilling, or upskilling.",pilot-v2-doc-pmkvy-stt-0003-3729a1c2e22c,Pradhan Mantri Kaushal Vikas Yojana 4.0 - Short-Term Training,"role to be offered. The applicant may be a candidate looking for fresh skilling, re-skilling, or upskilling. The applicant may be an out-of-education candidate, a school/college dropout, or an unemployed youth. The applicant should not be enrolled again in the same job role in which he/she was already trained earlier. The applicant, if already certified once under PMKVY, opting for a lower NSQF-level course in the same sector, shall be discouraged; however, a higher job role in the same sector is permitted. The applicant may enrol not more than twice for training in the same sector, with the second time being for a higher NSQF-aligned job role only, and with a six-month gap between the certification date of the first course and the batch start date of the subsequent course.. Step 1: The applicant first registers on the Skill India Digital (SID) platform or the mobile application developed for the purpose; profile verification is completed through mobile-based OTP (eKYC), and a de-duplication check is carried out against the SID database to prevent re-enrolment in the same job role. Step 2: During registration, candidate profiling is done, with existing details fetched from other portals such as e-Shram and the National Career Services (NCS). Step 3: Online counselling is offered through SID to help the candidate select an appropriate course and Training Centre; the candidate may select the nearest Training Centre based on the availability of the preferred job role and the quality of training infrastructure (rating, centre profile). Step 4: On enrolment, the candidate is informed of the training programme details and facilities on the profile page and through a downloadable link sent to the registered number (or at the centre). Step 5: The applicant then completes the training lifecycle — classroom/blended/online training as per the approved Qualification Pack, applicable On-the-Job",,
v2q-028-candidate-08,v2q-028,"What does PMKVY Recognition of Prior Learning certify, and which other pathway from its ministry serves candidates seeking fresh short-term skills training?","PMKVY Recognition of Prior Learning certifies candidates’ existing skills. PMKVY Short-Term Training, under the same Ministry of Skill Development and Entrepreneurship, provides fresh skilling, reskilling, or upskilling.",pilot-v2-doc-pmkvy-sp-0003-738795a9ef96,Pradhan Mantri Kaushal Vikas Yojana 4.0- Special Projects,"special attention, or should be undertaking job roles with a focus on future skills.. The applicant should not be enrolled again in the same job role in which he/she was trained earlier. The applicant, if already certified once under PMKVY, will be discouraged from opting for a lower National Skills Qualification Framework (NSQF) level course in the same sector; however, a higher job role in the same sector is permitted.. Stage 1: The applicant first registers on the Skill India Digital (SID) platform or the mobile application developed for the purpose; profile verification is completed through mobile-based OTP / eKYC, and a de-duplication check is carried out. Stage 2: The applicant is counselled by the PIA/trainer on areas including a brief about MSDE, the Skill India programme, and RPL processes; eligibility for RPL certification; benefits and how to avail them; possible career progression (vertical and horizontal); and employment opportunities. The Induction Video on RPL is also shown at this stage. Stage 3: A de-duplication check is carried out against the data available in the Skill India Digital database, so that the applicant is not enrolled again in the same job role in which he/she was trained earlier. Stage 4: The applicant's profile is completed, with existing details fetched from other portals such as e-Shram and National Career Services (NCS). Stage 5: The applicant avails online counselling offered through Skill India Digital to select an appropriate course and Training Centre. Stage 6: The applicant selects the nearest Training Centre based on the availability of the preferred job role and the quality of training infrastructure (rating, centre profile), or is mapped automatically through logic-based mapping to the nearest Training Centre. Stage 7: On selection and enrolment, the applicant undergoes training, followed by On-the-Job Training (OJT) in applicable job roles. Stage 8: The",,
v2q-028-candidate-09,v2q-028,"What does PMKVY Recognition of Prior Learning certify, and which other pathway from its ministry serves candidates seeking fresh short-term skills training?","PMKVY Recognition of Prior Learning certifies candidates’ existing skills. PMKVY Short-Term Training, under the same Ministry of Skill Development and Entrepreneurship, provides fresh skilling, reskilling, or upskilling.",pilot-v2-doc-pmkvy-rpl-0002-a3163111d20f,Pradhan Mantri Kaushal Vikas Yojana 4.0 - Recognition Of Prior Learning,"base cost: a fixed cost of ₹2,000 per candidate applies for RPL at an Accredited and Affiliated Training Centre and ₹1,700 for RPL at Industry premises for 12 hours of training; the reduction of ₹300 at Industry premises is owing to availability of infrastructure and lower mobilisation cost. Additional hours beyond 12 are paid at the discounted Common Norm of ₹27.89 per hour.) Mode of disbursement: Funds are transferred directly to the RPL-PIA's bank account through Direct Benefit Transfer (DBT). Frequency / time of disbursement: Payment is made in two tranches: Tranche 1 — 80% on assessment results being uploaded by the assessing body; Tranche 2 — 20% on submission/uploading of the Monthly Performance Report (MPR) and proof of certificate handover (with or without the distribution ceremony).. The applicant should be an Indian national. The applicant should possess a valid Aadhaar. The applicant should be in the age group of 18 to 59 years. The applicant should be a candidate with prior learning experience or skills, willing to get assessed and certified. The applicant should have prior experience in the job role for which RPL certification is being sought, as specified in the job role. The applicant should fulfil the eligibility criteria of the respective job role. The applicant should not be enrolled again in the same job role in which he/she was already trained earlier. The applicant, if already certified once under PMKVY, opting for a lower NSQF-level course in the same sector, shall be discouraged; however, a higher job role in the same sector is permitted. The applicant may enrol not more than twice in the same sector, with a six-month gap between the certification date of the first course and the batch start date of the subsequent course.. The interested candidate can contact the nearest Training Center",,
v2q-028-candidate-10,v2q-028,"What does PMKVY Recognition of Prior Learning certify, and which other pathway from its ministry serves candidates seeking fresh short-term skills training?","PMKVY Recognition of Prior Learning certifies candidates’ existing skills. PMKVY Short-Term Training, under the same Ministry of Skill Development and Entrepreneurship, provides fresh skilling, reskilling, or upskilling.",pilot-v2-doc-pmkvy-rpl-0000-c98f315c1481,Pradhan Mantri Kaushal Vikas Yojana 4.0 - Recognition Of Prior Learning,"Pradhan Mantri Kaushal Vikas Yojana 4.0 - Recognition Of Prior Learning. Ministry Of Skill Development And Entrepreneurship. Implemented between FY 2022-2026 under the ""Skill India Programme"", the scheme component ""Pradhan Mantri Kaushal Vikas Yojana 4.0 - Recognition of Prior Learning (RPL)"" by the Ministry of Skill Development and Entrepreneurship (MSDE), Government of India aims to certify candidates who already possess prior-learning experience or skills, with emphasis on upskilling and horizontal skilling within the same NSQF level, so that they obtain industry-relevant skill certification. Through this scheme component, pre-screening, mandatory orientation/training, assessment, and a graded skill certificate, along with one-year accidental insurance and a T-shirt, are provided to candidates with prior learning experience or skills who are willing to get assessed and certified. The scheme is implemented by the National Skill Development Corporation (NSDC), the implementing arm of MSDE, through Recognition of Prior Learning Project Implementing Agencies (RPL-PIAs) responsible for overall execution, with assessment and certification by NCVET-approved Awarding Bodies (ABs) and Assessment Agencies (AAs).. The scheme aims to certify the existing skills of experienced candidates. Through this scheme, free assessment, upskilling, certification, and insurance are provided to Indian candidates.. Industry-relevant skill certification for candidates with prior learning experience or skills, through due assessment. Mandatory training/orientation of a minimum of 30 hours in a classroom setting, with the maximum duration of RPL being 132 hours. Pre-screening of candidates by certified trainers to assess their existing level of learning; no payment is charged to the candidate for pre-screening. Assessment and Certification, with a payout of ₹600 per candidate per assessment provided to the Sector Skill Councils (SSCs) / Awarding Bodies for overseeing and facilitating final assessments. Accidental Insurance with one year of coverage, paid from the scheme (as per prevailing rates, ₹14.16). A T-shirt is provided to the trainee by the RPL-PIA",,
v2q-028-candidate-11,v2q-028,"What does PMKVY Recognition of Prior Learning certify, and which other pathway from its ministry serves candidates seeking fresh short-term skills training?","PMKVY Recognition of Prior Learning certifies candidates’ existing skills. PMKVY Short-Term Training, under the same Ministry of Skill Development and Entrepreneurship, provides fresh skilling, reskilling, or upskilling.",pilot-v2-doc-pmkvy-sp-0001-43aac7629fa6,Pradhan Mantri Kaushal Vikas Yojana 4.0- Special Projects,"by setting up skill development infrastructure in remote and difficult geographies such as hilly terrain, Left-Wing Extremism (LWE)-affected areas, and border areas, by designing special projects. The scheme improves inclusivity by ensuring that Scheduled Caste (SC), Scheduled Tribe (ST), women, and other marginalised communities can undertake skill training and access gainful wages and self-employment. The scheme provides an opportunity for lifelong skilling through upskilling and reskilling to address the dynamic needs of the ever-changing market. The scheme ensures quality training delivery through trained pedagogy, standardised assessments, and industry-relevant curriculum. The scheme facilitates enhanced employability through training in transferable skills and incentives for employment generation. The scheme provides candidate-centric training with emphasis on industry-relevant skills.. The scheme aims to address the skilling needs of marginalised groups and difficult geographies. Project-based short-term skill training is provided to such candidates.. The following benefits are provided to candidates under Special Projects: Base Training Cost: Provided as per the rationalised hourly base cost of ₹27.89 per hour.1. Free Short-Term Skill Training: On-the-Job Training (OJT) is provided in applicable job roles for practical, live-work exposure.1. Uniform, Induction Kit, and Participant Handbook: Maximum up to ₹500 per candidate. The induction kit consists of a T-shirt (Male) or Jacket (Female) and a bag.1. Assessment and Certification: ₹600 per assessment per candidate, funded under the scheme. Every candidate is offered one free-of-charge chance of re-assessment.1. Boarding, Lodging, and Transportation: Provided to special groups (Women and Persons with Disability) and Special Areas, and may also be extended for training in Aspirational, Border, Tribal-dominated, and LWE-affected districts. Special Projects may also be taken up with fully residential training.1. Conveyance / Transportation Cost: Permissible for Women and Persons with Disability (PwD) in case of non-residential training, as per Common Norms.1. Additional Support to Persons with Disability (PwD) Candidates: ₹5,000 towards assistive devices,",,
v2q-028-candidate-12,v2q-028,"What does PMKVY Recognition of Prior Learning certify, and which other pathway from its ministry serves candidates seeking fresh short-term skills training?","PMKVY Recognition of Prior Learning certifies candidates’ existing skills. PMKVY Short-Term Training, under the same Ministry of Skill Development and Entrepreneurship, provides fresh skilling, reskilling, or upskilling.",pilot-v2-doc-pmkvy-sp-0004-57e566374b9c,Pradhan Mantri Kaushal Vikas Yojana 4.0- Special Projects,"6: The applicant selects the nearest Training Centre based on the availability of the preferred job role and the quality of training infrastructure (rating, centre profile), or is mapped automatically through logic-based mapping to the nearest Training Centre. Stage 7: On selection and enrolment, the applicant undergoes training, followed by On-the-Job Training (OJT) in applicable job roles. Stage 8: The applicant appears for assessment by an NCVET-approved Awarding Body / Assessment Agency after completion of On-the-Job Training, requiring more than 70% biometric attendance to be eligible. Stage 9: On successful completion, the applicant is awarded a Quick Response (QR) code-based digital certificate, issued via DigiLocker, an email/phone download link, and the Skill India Digital profile page, along with one printed certificate provided free of cost by the Training Provider.",,
v2q-028-candidate-13,v2q-028,"What does PMKVY Recognition of Prior Learning certify, and which other pathway from its ministry serves candidates seeking fresh short-term skills training?","PMKVY Recognition of Prior Learning certifies candidates’ existing skills. PMKVY Short-Term Training, under the same Ministry of Skill Development and Entrepreneurship, provides fresh skilling, reskilling, or upskilling.",pilot-v2-doc-pmkvy-stt-0000-546ef459ea0e,Pradhan Mantri Kaushal Vikas Yojana 4.0 - Short-Term Training,"Pradhan Mantri Kaushal Vikas Yojana 4.0 - Short-Term Training. Ministry Of Skill Development And Entrepreneurship. Implemented between FY 2022-2026 under the ""Skill India Programme"", the scheme component ""Pradhan Mantri Kaushal Vikas Yojana 4.0 - Short-Term Training"" by the Ministry of Skill Development and Entrepreneurship (MSDE), Government of India, aims to deliver market-oriented and demand-driven skill training to youth and to enhance their employability through industry-relevant, NSQF-aligned courses with an inherent On-the-Job Training component. Through this scheme component, free NSQF-aligned skill training ranging between 300 and 600 hours, On-the-Job Training (OJT), an induction kit, assessment and certification, accidental insurance, and applicable allowances are provided to candidates looking for fresh skilling, re-skilling, or upskilling, including out-of-education candidates, school/college dropouts, and unemployed youth of Indian nationality. The scheme is implemented by the National Skill Development Corporation (NSDC), the implementing arm of MSDE and the designated Central Nodal Agency (CNA), through accredited and affiliated Training Centres.. The scheme aims to provide demand-driven, employability-focused skill training. Through this scheme, free NSQF-aligned training, On-the-Job Training, certification, and allowances are provided to Indian youth.. The scheme provides free NSQF-aligned skill training ranging between 300 and 600 hours; courses of higher duration based on industry/sectoral demand can also be offered, and training in higher-level NSQF job roles (level 5, 6 and above) is also imparted. On-the-Job Training (OJT) is provided as an inherent component to give candidates practical exposure and a live-work environment, with the duration guided by the approved Qualification Pack. An induction kit consisting of a T-shirt (male) or Jacket (female) and a bag is provided; the uniform, induction kit, and participant handbook are covered up to a maximum of ₹500 per candidate. Assessment and Certification is provided, with a pay-out of ₹600 per candidate per assessment given to the Sector Skill Councils (SSCs) / Awarding",,
v2q-029-candidate-01,v2q-029,"What migrant-focused facility distinguishes Ujjwala 2.0, and what clean-cooking transition was established by its predecessor programme?","Ujjwala 2.0 added 1.6 crore LPG connections with a special facility for migrant households. Its predecessor, Pradhan Mantri Ujjwala Yojana, sought to replace traditional cooking fuels with LPG access for rural and deprived households.",pilot-v2-doc-pmuy2-0000-95fa2d4e3b3f,Pradhan Mantri Ujjwala Yojana 2.0,"Pradhan Mantri Ujjwala Yojana 2.0. Ministry Of Petroleum and Natural Gas. The Pradhan Mantri Ujjwala Yojana 2.0 (PMUY) was launched in May 2016 by the Ministry of Petroleum and Natural Gas to provide free LPG connections to women from poor households. Its main objective is to promote clean cooking fuel like LPG among rural and deprived families who traditionally rely on firewood, coal, or cow-dung cakes. This shift helps reduce health risks for women and minimizes environmental pollution. Under PMUY 2.0, the scheme was further expanded to reach more beneficiaries across India. The target under the scheme was to release 8 Crore LPG Connections to the deprived households by March 2020. On 7th September 2019, the Hon’ble Prime Minister of India handed over the 8th Crore LPG connection in Aurangabad, Maharashtra. The release of 8 Crore LPG connections under the scheme has also helped in increasing the LPG coverage from 62% on 1st May 2016 to 99.8% on 1st April 2021. Ujjwala 2.0: Additional allocation of 1.6 Crore LPG Connections under PMUY Scheme with special facility to migrant households. The scheme was launched in Mahoba, Uttar Pradesh by the Hon’ble Prime Minister of India, Shri. Narendra Modi.. Ministry of Petroleum and Natural Gas (MOPNG), introduced the ‘""Pradhan Mantri Ujjawala Yojana 2.0"" in India. The Pradhan Mantri Ujjawala Yojana (PMUY) is a scheme launched by the Government of India in 2016 to provide free LPG (liquefied petroleum gas) connections to women from below-poverty-line.. Cash assistance for PMUY connections is provided by the Government of India - ₹1600 (for a connection 14.2kg cylinder/ ₹1150 for a 5 kg cylinder). The cash assistance covers: Security Deposit of Cylinder – ₹1250 for 14.2 kg cylinder/ ₹ 800 for 5 kg cylinder. Pressure Regulator – ₹150. LPG Hose – ₹100. Domestic Gas Consumer Card –",,
v2q-029-candidate-02,v2q-029,"What migrant-focused facility distinguishes Ujjwala 2.0, and what clean-cooking transition was established by its predecessor programme?","Ujjwala 2.0 added 1.6 crore LPG connections with a special facility for migrant households. Its predecessor, Pradhan Mantri Ujjwala Yojana, sought to replace traditional cooking fuels with LPG access for rural and deprived households.",pilot-v2-doc-pmay-g-0000-d4162175877d,Pradhan Mantri Awaas Yojana - Gramin,"Pradhan Mantri Awaas Yojana - Gramin. Ministry Of Rural Development. Department of Rural Development. Ministry Of Housing And Urban Affairs (MoHUA). Launch on 1st April 2016, Pradhan Mantri Awaas Yojana Gramin (PMAY-G) is centre's flagship mission by the Ministry of Rural Development (MoRD), implemented by the Ministry of Housing and Urban Affairs (MoHUA). PMAY-G aims at providing a pucca house, with basic amenities, to all houseless households and those households living in kutcha and dilapidated house. PMAY-G addresses the rural housing shortage and bridges the housing deficit in rural areas of India, contributing significantly to the mission of ""Housing for All"". The minimum size of the houses under PMAY-G is 25 sq m including a dedicated area for hygienic cooking. As of 27th Sept 2022, 2.00 crore houses have been constructed out of the total target of 2.72 crores. The beneficiaries are identified using the Socio-Economic and Caste Census (SECC) parameters and verified by the Gram Sabhas. The amount is transferred directly to the Aadhaar-Linked Bank Account / Post-Office Account of the beneficiary. PMAY-G has been extended for another two years, i.e. till 31st March 2024. Aim and Objective: PMAY-G aims to provide a pucca house with basic amenities to all houseless households and households living in kutcha and dilapidated house in rural areas by 2024. The immediate objective is to cover 1.00 Crore households in rural areas, that are houseless or living in kutcha / dilapidated house, in three years from 2016-17 to 2018-19 and enable construction of quality houses by the beneficiaries using local materials, designs and trained masons. For houses to become homes, adoption of a habitat approach through convergence is proposed.. Launch on 1st April 2016, Pradhan Mantri Awaas Yojana Gramin (PMAY-G) is centre's flagship mission by the Ministry of Rural Development (MoRD), implemented by the",,
v2q-029-candidate-03,v2q-029,"What migrant-focused facility distinguishes Ujjwala 2.0, and what clean-cooking transition was established by its predecessor programme?","Ujjwala 2.0 added 1.6 crore LPG connections with a special facility for migrant households. Its predecessor, Pradhan Mantri Ujjwala Yojana, sought to replace traditional cooking fuels with LPG access for rural and deprived households.",pilot-v2-doc-pmuy2-0001-065bd619e9c6,Pradhan Mantri Ujjwala Yojana 2.0,"from below-poverty-line.. Cash assistance for PMUY connections is provided by the Government of India - ₹1600 (for a connection 14.2kg cylinder/ ₹1150 for a 5 kg cylinder). The cash assistance covers: Security Deposit of Cylinder – ₹1250 for 14.2 kg cylinder/ ₹ 800 for 5 kg cylinder. Pressure Regulator – ₹150. LPG Hose – ₹100. Domestic Gas Consumer Card – ₹25. Inspection/ Installation/ Demonstration charges – ₹75. Additionally, All PMUY beneficiaries will be provided with first LPG refill and Stove (hotplate) both free of cost along with their deposit-free connection by the Oil Marketing Companies (OMCs).. The applicant must be at least 18 years old. The applicant’s household must not have any existing LPG connection. The applicant woman must belong to any one of the eligible categories. SC Households ST Households Pradhan Mantri Awas Yojana (Gramin) Most Backward Classes Antyodaya Anna Yojana (AAY) Tea and Ex-Tea Garden tribes Forest Dwellers People residing on Islands and River Islands SECC Households (AHL TIN) Poor Household as per 14-point declaration. Step 1: You can download Forms from the official website (given below) or get them from the nearest LPG distributor. [KYC Form](https://www.pmuy.gov.in/documents/Supplementary%20KYC.pdf) Supplementary KYC Document & Undertaking- ANNEXURE - I Self-declaration for Family Composition and Address for release of new connection under PMUY (for Migrant only)- ANNEXURE - II Mechanics Pre-Installation check of Customers Premises for LPG connection Step 2: Fill out the application form with the required information, including personal details, bank account information, and LPG distributor preference. Step 3: Attach the necessary documents along with the application form. The documents typically include proof of identity, proof of address, and proof of BPL category. Step 4: Submit the completed application form along with the supporting documents to the nearest LPG distributor.. Step 1: Apply online for Pradhan Mantri Ujjwala Yojana 2.0 from",,
v2q-029-candidate-04,v2q-029,"What migrant-focused facility distinguishes Ujjwala 2.0, and what clean-cooking transition was established by its predecessor programme?","Ujjwala 2.0 added 1.6 crore LPG connections with a special facility for migrant households. Its predecessor, Pradhan Mantri Ujjwala Yojana, sought to replace traditional cooking fuels with LPG access for rural and deprived households.",pilot-v2-doc-pmay-g-0002-e08c1e347071,Pradhan Mantri Awaas Yojana - Gramin,"electricity connection, clean & efficient cooking fuel, treatment of social and liquid waste, etc. Payments are made electronically directly to bank accounts or post office accounts that are linked to Aadhaar. Note: Beneficiaries are identified using the ""Housing Deprivation Parameters"" from the Socio-Economic and Caste Census (SECC) 2011, further verified by the Gram Sabhas.. The universe of eligible beneficiaries under PMAY-G will include all the houseless households living in zero, one, or two-room houses with kutcha walls and kutcha roofs (as per SECC data, and subject to the exclusion process). Criteria for Automatic/Compulsory Inclusion - 1. Households without shelter 2. Destitute/ living on alms 3. Manual scavengers 4. Primitive Tribal Groups 5. Legally released bonded laborer Prioritisation within the Universe i. There will be multilayered prioritization within the universe of eligible PMAY-G beneficiaries. Priority will first be assigned on the basis of parameters reflecting housing deprivation in each category viz., SC/ST, Minorities, and Others. ii. To begin with, households will be prioritized based on houselessness followed by the number of rooms; zero, one, and two rooms, in that order. iii. In a particular social category viz., SC/ST, Minorities, and Others, households that are houseless or living in houses with a lower number of rooms shall not be ranked below households living in houses with a higher number of rooms. Within the above priority groups, households that fulfill the criteria of ""compulsory inclusion"", will be further elevated. Automatically included households shall not rank lower than other households within a priority group. Inter-se priority within the two subgroups viz. households which are automatically included and otherwise will be determined based on their cumulative deprivation scores. The scores will be calculated from the socio-economic parameters given below with each having equal weight: i. Households with no adult member between ages 16 to 59",,
v2q-029-candidate-05,v2q-029,"What migrant-focused facility distinguishes Ujjwala 2.0, and what clean-cooking transition was established by its predecessor programme?","Ujjwala 2.0 added 1.6 crore LPG connections with a special facility for migrant households. Its predecessor, Pradhan Mantri Ujjwala Yojana, sought to replace traditional cooking fuels with LPG access for rural and deprived households.",pilot-v2-doc-pm-janman-0000-69ac65d10edc,PM Janjati Adivasi Nyaya Maha Abhiyan (PM JANMAN),"PM Janjati Adivasi Nyaya Maha Abhiyan (PM JANMAN). Ministry Of Tribal Affairs. The scheme “PM- Janjati Adivasi Nyaya Maha Abhiyan (PM JANMAN)” was launched by the Ministry of Tribal Affairs, Government of India, aims to improve the socio-economic status of Particularly Vulnerable Tribal Groups (PVTGs) by bridging gaps in health, education, and livelihoods, and by saturating PVTG communities and families with basic facilities and services. The scheme provides 11 critical interventions through nine line Ministries/Departments, focusing on ensuring access to pucca houses, safe drinking water, road and mobile connectivity, electricity, and vocational education for individual households and habitations. A unique aspect is the inter-ministerial convergence, with the Ministry of Tribal Affairs serving as the nodal ministry while each participating ministry implements its respective Central Sector and Centrally Sponsored schemes.. The scheme aims to improve the socio-economic status of PVTGs by saturating families and habitations with basic facilities and services. It provides 11 critical infrastructure and welfare interventions, including housing, water, electricity, and connectivity.. Housing Provision of pucca houses to all eligible Particularly Vulnerable Tribal Group households having kaccha houses (Target: 4,90,000 households). The basic unit cost of the house is enhanced to ₹2,00,000/-, with additional facilities raising it to ₹2,39,000/-. Road Connectivity Construction of connecting roads (Target: 8,000 KM) linking approximately 6,500 Particularly Vulnerable Tribal Group villages. The construction cost per Kilometer would be ₹1,00,00,000/-. Drinking Water Provision of piped water supply/Functional Household Tap Connection (FHTC) to all Particularly Vulnerable Tribal Group households. Community water supply will be provided to villages/habitations with a population of less than 20 households. Health Deployment of Mobile Medical Units (MMUs) (Target: 1,000 MMUs) in Particularly Vulnerable Tribal Group habitations/villages. The cost is ₹33,88,000/- per MMU per annum, with Operational Expenditure (Op Ex) as per norms. Education Hostels Construction of residential hostels (Target: 500 hostels)",,
v2q-029-candidate-06,v2q-029,"What migrant-focused facility distinguishes Ujjwala 2.0, and what clean-cooking transition was established by its predecessor programme?","Ujjwala 2.0 added 1.6 crore LPG connections with a special facility for migrant households. Its predecessor, Pradhan Mantri Ujjwala Yojana, sought to replace traditional cooking fuels with LPG access for rural and deprived households.",pilot-v2-doc-pmuy-0000-ad06c0c09d46,Pradhan Mantri Ujjwala Yojana,"Pradhan Mantri Ujjwala Yojana. Ministry Of Petroleum and Natural Gas. In May 2016, the Ministry of Petroleum and Natural Gas (MOPNG), introduced the ‘Pradhan Mantri Ujjwala Yojana’ (PMUY) as a flagship scheme with an objective to make clean cooking fuel such as LPG available to the rural and deprived households which were otherwise using traditional cooking fuels such as firewood, coal, cow-dung cakes etc. Usage of traditional cooking fuels had detrimental impacts on the health of rural women as well as on the environment. The scheme was launched on 1st May 2016 in Ballia, Uttar Pradesh by Hon’ble Prime Minister of India, Shri. Narendra Modi The target under the scheme was to release 8 Crore LPG Connections to the deprived households by March 2020. On 7th September 2019, Hon’ble Prime Minister of India handed over the 8th Crore LPG connection in Aurangabad, Maharashtra. The release of 8 Crore LPG connections under the scheme has also helped in increasing the LPG coverage from 62% on 1st May 2016 to 99.8% as on 1st April 2021. Under the Union Budget for FY 21-22, provision for release of additional 1 Crore LPG connections under the PMUY scheme has been made. In this phase, special facility has been given to migrant families.. A scheme by Ministry of Petroleum and Natural Gas for Providing free LPG connections to women belonging to the Below Poverty Line (BPL) households.. Rs. 1600 for a connection 14.2kg cylinder or Rs. 1150 for a 5 kg cylinder. Additionally, All PMUY beneficiaries will be provided with first LPG refill and Stove (hot plate) both free of cost along with their deposit free connection. Note: Priority would be given to the states which have lower LPG coverage (Compared to the national average) as on 1st Jan 2016.. An adult woman belonging to",,
v2q-029-candidate-07,v2q-029,"What migrant-focused facility distinguishes Ujjwala 2.0, and what clean-cooking transition was established by its predecessor programme?","Ujjwala 2.0 added 1.6 crore LPG connections with a special facility for migrant households. Its predecessor, Pradhan Mantri Ujjwala Yojana, sought to replace traditional cooking fuels with LPG access for rural and deprived households.",pilot-v2-doc-pmuy2-0002-61d762b2cd43,Pradhan Mantri Ujjwala Yojana 2.0,"account information, and LPG distributor preference. Step 3: Attach the necessary documents along with the application form. The documents typically include proof of identity, proof of address, and proof of BPL category. Step 4: Submit the completed application form along with the supporting documents to the nearest LPG distributor.. Step 1: Apply online for Pradhan Mantri Ujjwala Yojana 2.0 from the official website. Step 2: Select the option Apply for the New Ujjwala 2.0 Connection. Step 3: Scroll down to and click on Online Portal. and Select the LPG distribution company name example Indane / Bharatgas / HP Gas. Step 4: Click on Register Now on the selected LPG distribution company. Step 5: Select a type of Connection like Ujjwala 2.0 New Connection. Step 6: Choose the State, District, Pin Code, and Name of the Distributor. Then Enter your Mobile Number, Captcha, and OTP. Step 7: Select the type of KYC New KYC and Normal KYC. Step 8: Select Migrant Family status in YES or NO Step 9: For the family Identifier in NO fill in Annexure 1 Step 10: For family Identifier in Yes fill in Ration Card Step 11: Fill in all Family Details, Personal details, address details, bank details, Choose Cylinder Types, Select rural or urban and select the declaration and submit. Step 12: Generate the Reference number and Print your applied form attach all the documents you submitted online and visit the selected Gas agency.",,
v2q-029-candidate-08,v2q-029,"What migrant-focused facility distinguishes Ujjwala 2.0, and what clean-cooking transition was established by its predecessor programme?","Ujjwala 2.0 added 1.6 crore LPG connections with a special facility for migrant households. Its predecessor, Pradhan Mantri Ujjwala Yojana, sought to replace traditional cooking fuels with LPG access for rural and deprived households.",pilot-v2-doc-ab-pmjay-0000-94c82a474579,Ayushman Bharat - Pradhan Mantri Jan Arogya Yojana,"Ayushman Bharat - Pradhan Mantri Jan Arogya Yojana. Ministry Of Health & Family Welfare. Department of Health and Family Welfare. National Health Authority (NHA). The scheme “Ayushman Bharat – Pradhan Mantri Jan Arogya Yojana” implemented by the National Health Authority (NHA) under Ministry of Health and Family Welfare, Government of India, aims to provide cashless hospitalisation coverage of ₹5,00,000 per family per year to poor and vulnerable families for secondary and tertiary healthcare services. It was launched on 23rd September 2018 in Ranchi, Jharkhand, by the Hon’ble Prime Minister of India. &quot;Ayushman Bharat&quot; is an attempt to move from a sectoral and segmented approach to health service delivery to a comprehensive need-based health care service. This scheme aims to undertake path-breaking interventions to holistically address the healthcare system (covering prevention, promotion, and ambulatory care) at the primary, secondary, and tertiary levels. Ayushman Bharat adopts a continuum of care approach, comprising two interrelated components, which are - Health and Wellness Centres (HWCs): The scheme aims to provide comprehensive primary healthcare services, including maternal and child health, non-communicable disease care, free essential drugs, and diagnostics, close to people’s homes. The centres promote preventive healthcare and healthy behaviours to reduce the risk of chronic diseases. Pradhan Mantri Jan Arogya Yojana (PM-JAY): The second component under Ayushman Bharat is the Pradhan Mantri Jan Arogya Yojna or PM-JAY as it is popularly known. It aims to provide cashless health insurance coverage of up to ₹5,00,000 per family per year for secondary and tertiary hospitalization to poor and vulnerable families.. AB PM-JAY is a health insurance scheme for low-income families in rural and urban areas. The scheme aims to provide affordable healthcare facilities to the Poor. It is the largest health assurance scheme in the world which aims at providing a health cover of ₹5,00,000/- per",,
