display_id,query_id,chunk_id,final_relevance_grade,label_source,adjudication_rationale
v2q-032-candidate-08,v2q-032,pilot-v2-doc-pmfby-0002-5c46025b568d,2,first_pass_unsampled,
v2q-014-candidate-22,v2q-014,pilot-v2-doc-apy-0000-c43dd88d7899,0,first_pass_unsampled,
v2q-003-candidate-05,v2q-003,pilot-v2-doc-pmkvy-rpl-0000-c98f315c1481,0,first_pass_unsampled,
v2q-026-candidate-02,v2q-026,pilot-v2-doc-pmuy2-0000-95fa2d4e3b3f,0,first_pass_unsampled,
v2q-016-candidate-08,v2q-016,pilot-v2-doc-pmkvy-stt-0002-9b8eeae9f924,0,first_pass_unsampled,
v2q-012-candidate-11,v2q-012,pilot-v2-doc-pm-janman-0000-69ac65d10edc,0,first_pass_unsampled,
v2q-034-candidate-11,v2q-034,pilot-v2-doc-pmay-g-0003-2769023a3f73,1,first_pass_unsampled,
v2q-002-candidate-13,v2q-002,pilot-v2-doc-pm-kmy-guidelines-0004-79b3bf95bb65,0,first_pass_unsampled,
v2q-020-candidate-09,v2q-020,pilot-v2-doc-pmkvy-sp-0002-dc58b95bab9b,1,first_pass_unsampled,
v2q-010-candidate-03,v2q-010,pilot-v2-doc-pm-poshan-0000-7be831685336,2,regrade_agreement,
v2q-004-candidate-02,v2q-004,pilot-v2-doc-pmegp-0004-80f46cce6893,0,first_pass_unsampled,
v2q-023-candidate-03,v2q-023,pilot-v2-doc-pmjdy-0000-8b241ec39723,0,first_pass_unsampled,
v2q-008-candidate-24,v2q-008,pilot-v2-doc-pm-janman-0000-69ac65d10edc,0,first_pass_unsampled,
v2q-008-candidate-12,v2q-008,pilot-v2-doc-ab-pmjay-0001-a632a7205efc,0,first_pass_unsampled,
v2q-008-candidate-03,v2q-008,pilot-v2-doc-ab-pmjay-0000-94c82a474579,0,first_pass_unsampled,
v2q-012-candidate-10,v2q-012,pilot-v2-doc-pm-kisan-guidelines-0001-5ad8f250b7e2,0,first_pass_unsampled,
v2q-019-candidate-01,v2q-019,pilot-v2-doc-pmuy2-0001-065bd619e9c6,1,first_pass_unsampled,
v2q-031-candidate-03,v2q-031,pilot-v2-doc-pmegp-0000-7b958e1ec4b0,0,first_pass_unsampled,
v2q-034-candidate-19,v2q-034,pilot-v2-doc-pm-poshan-0000-7be831685336,0,first_pass_unsampled,
v2q-016-candidate-10,v2q-016,pilot-v2-doc-pmkvy-rpl-0003-9425f5b8529a,1,first_pass_unsampled,
v2q-021-candidate-08,v2q-021,pilot-v2-doc-pmfby-0004-25f813969307,1,first_pass_unsampled,
v2q-033-candidate-02,v2q-033,pilot-v2-doc-pmegp-0003-43256e8e6645,1,regrade_agreement,
v2q-001-candidate-15,v2q-001,pilot-v2-doc-ab-pmjay-0001-a632a7205efc,0,first_pass_unsampled,
v2q-027-candidate-09,v2q-027,pilot-v2-doc-pmay-u-0000-0b5e95b2690a,2,first_pass_unsampled,
v2q-015-candidate-01,v2q-015,pilot-v2-doc-pmegp-0000-7b958e1ec4b0,2,first_pass_unsampled,
v2q-012-candidate-19,v2q-012,pilot-v2-doc-pmay-g-0001-db2db8af1543,0,first_pass_unsampled,
v2q-034-candidate-06,v2q-034,pilot-v2-doc-pm-gkay-0001-ccd31e120258,2,first_pass_unsampled,
v2q-005-candidate-18,v2q-005,pilot-v2-doc-ab-pmjay-0003-1242266bb260,0,first_pass_unsampled,
v2q-001-candidate-22,v2q-001,pilot-v2-doc-ab-pmjay-0004-2e5074722cd7,0,regrade_agreement,
v2q-012-candidate-05,v2q-012,pilot-v2-doc-pm-kmy-guidelines-0000-0582a8323d67,0,first_pass_unsampled,
v2q-004-candidate-03,v2q-004,pilot-v2-doc-pmmy-0001-6035d0d102e8,2,first_pass_unsampled,
v2q-020-candidate-08,v2q-020,pilot-v2-doc-pmkvy-sp-0000-0fc5cf1d7fb0,2,first_pass_unsampled,
v2q-020-candidate-13,v2q-020,pilot-v2-doc-pmkvy-rpl-0000-c98f315c1481,2,first_pass_unsampled,
v2q-007-candidate-22,v2q-007,pilot-v2-doc-mgnrega-0003-008750b5fc90,0,first_pass_unsampled,
v2q-027-candidate-02,v2q-027,pilot-v2-doc-pm-kmy-guidelines-0003-30d7d7a0db81,0,first_pass_unsampled,
v2q-004-candidate-11,v2q-004,pilot-v2-doc-pm-svanidhi-0000-f6024bb09ca5,0,first_pass_unsampled,
v2q-018-candidate-13,v2q-018,pilot-v2-doc-pmay-u-0000-0b5e95b2690a,2,first_pass_unsampled,
v2q-014-candidate-06,v2q-014,pilot-v2-doc-pm-kmy-guidelines-0006-2652020c834e,0,first_pass_unsampled,
v2q-022-candidate-03,v2q-022,pilot-v2-doc-pm-kmy-guidelines-0005-1b88dfec836a,0,first_pass_unsampled,
v2q-028-candidate-12,v2q-028,pilot-v2-doc-pmkvy-sp-0004-57e566374b9c,1,first_pass_unsampled,
v2q-029-candidate-02,v2q-029,pilot-v2-doc-pmay-g-0000-d4162175877d,0,first_pass_unsampled,
v2q-022-candidate-26,v2q-022,pilot-v2-doc-ab-pmjay-0000-94c82a474579,0,first_pass_unsampled,
v2q-026-candidate-10,v2q-026,pilot-v2-doc-mgnrega-0003-008750b5fc90,1,first_pass_unsampled,
v2q-004-candidate-07,v2q-004,pilot-v2-doc-pmegp-0003-43256e8e6645,0,first_pass_unsampled,
v2q-014-candidate-17,v2q-014,pilot-v2-doc-ab-pmjay-0003-1242266bb260,0,first_pass_unsampled,
v2q-003-candidate-08,v2q-003,pilot-v2-doc-pmsby-0000-0f297846df39,0,first_pass_unsampled,
v2q-012-candidate-02,v2q-012,pilot-v2-doc-pm-kmy-guidelines-0004-79b3bf95bb65,0,first_pass_unsampled,
v2q-009-candidate-08,v2q-009,pilot-v2-doc-pm-kmy-guidelines-0001-5d83566dbb68,0,regrade_agreement,
v2q-019-candidate-13,v2q-019,pilot-v2-doc-pmuy2-0000-95fa2d4e3b3f,2,first_pass_unsampled,
v2q-011-candidate-14,v2q-011,pilot-v2-doc-pmegp-0000-7b958e1ec4b0,0,first_pass_unsampled,
v2q-017-candidate-15,v2q-017,pilot-v2-doc-pmkvy-stt-0001-ea2787dec4e8,1,regrade_agreement,
v2q-024-candidate-20,v2q-024,pilot-v2-doc-pm-gkay-0000-c29b96f46a80,0,first_pass_unsampled,
v2q-026-candidate-13,v2q-026,pilot-v2-doc-pm-janman-0000-69ac65d10edc,0,regrade_agreement,
v2q-001-candidate-21,v2q-001,pilot-v2-doc-apy-0001-add48d27a4a2,0,first_pass_unsampled,
v2q-014-candidate-07,v2q-014,pilot-v2-doc-pmuy-0000-ad06c0c09d46,0,regrade_agreement,
v2q-012-candidate-20,v2q-012,pilot-v2-doc-pmay-u-0000-0b5e95b2690a,0,first_pass_unsampled,
v2q-005-candidate-23,v2q-005,pilot-v2-doc-ab-pmjay-0000-94c82a474579,0,first_pass_unsampled,
v2q-022-candidate-29,v2q-022,pilot-v2-doc-mgnrega-0003-008750b5fc90,0,regrade_agreement,
v2q-034-candidate-15,v2q-034,pilot-v2-doc-pmkvy-sp-0000-0fc5cf1d7fb0,0,first_pass_unsampled,
v2q-001-candidate-17,v2q-001,pilot-v2-doc-mgnrega-0000-7e6d80b47566,0,first_pass_unsampled,
v2q-013-candidate-19,v2q-013,pilot-v2-doc-ab-pmjay-0002-58c80bb24a6c,0,first_pass_unsampled,
v2q-013-candidate-02,v2q-013,pilot-v2-doc-pmfby-0002-5c46025b568d,0,first_pass_unsampled,
v2q-022-candidate-13,v2q-022,pilot-v2-doc-pmmy-0001-6035d0d102e8,1,first_pass_unsampled,
v2q-002-candidate-17,v2q-002,pilot-v2-doc-pm-kisan-guidelines-0012-a77da98de388,0,first_pass_unsampled,
v2q-027-candidate-05,v2q-027,pilot-v2-doc-pmay-g-0001-db2db8af1543,0,first_pass_unsampled,
v2q-006-candidate-20,v2q-006,pilot-v2-doc-pm-kisan-guidelines-0012-a77da98de388,0,regrade_agreement,
v2q-002-candidate-06,v2q-002,pilot-v2-doc-pmegp-0001-f900b4f4f97a,0,first_pass_unsampled,
v2q-026-candidate-16,v2q-026,pilot-v2-doc-ab-pmjay-0002-58c80bb24a6c,0,regrade_agreement,
v2q-012-candidate-07,v2q-012,pilot-v2-doc-pm-kmy-guidelines-0007-64fd9c6362ca,0,first_pass_unsampled,
v2q-024-candidate-11,v2q-024,pilot-v2-doc-pm-kisan-guidelines-0000-bbe94f08550e,0,first_pass_unsampled,
v2q-011-candidate-05,v2q-011,pilot-v2-doc-pm-kisan-guidelines-0004-b4ff0a728aa0,0,first_pass_unsampled,
v2q-022-candidate-04,v2q-022,pilot-v2-doc-pmegp-0004-80f46cce6893,0,first_pass_unsampled,
v2q-008-candidate-21,v2q-008,pilot-v2-doc-apy-0002-66a5cc4017fb,0,first_pass_unsampled,
v2q-006-candidate-04,v2q-006,pilot-v2-doc-pmay-u-0001-b64fadc4bf6b,0,first_pass_unsampled,
v2q-026-candidate-04,v2q-026,pilot-v2-doc-mgnrega-0000-7e6d80b47566,2,first_pass_unsampled,
v2q-023-candidate-10,v2q-023,pilot-v2-doc-pmay-g-0001-db2db8af1543,0,regrade_agreement,
v2q-007-candidate-07,v2q-007,pilot-v2-doc-pmsby-0001-8851a01ce006,0,owner_adjudication,PMSBY chunk for PMJJBY question; wrong scheme; Grade 0
v2q-004-candidate-08,v2q-004,pilot-v2-doc-pmegp-0001-f900b4f4f97a,0,first_pass_unsampled,
v2q-007-candidate-16,v2q-007,pilot-v2-doc-pm-kmy-guidelines-0003-30d7d7a0db81,0,first_pass_unsampled,
v2q-003-candidate-13,v2q-003,pilot-v2-doc-pmegp-0003-43256e8e6645,0,first_pass_unsampled,
v2q-028-candidate-10,v2q-028,pilot-v2-doc-pmkvy-rpl-0000-c98f315c1481,2,first_pass_unsampled,
v2q-007-candidate-18,v2q-007,pilot-v2-doc-pm-gkay-0000-c29b96f46a80,0,first_pass_unsampled,
v2q-014-candidate-11,v2q-014,pilot-v2-doc-pmuy-0001-5fd4d0cd2135,0,first_pass_unsampled,
v2q-018-candidate-01,v2q-018,pilot-v2-doc-pm-janman-0000-69ac65d10edc,0,first_pass_unsampled,
v2q-032-candidate-03,v2q-032,pilot-v2-doc-pmfby-0003-5aa41e0f864d,1,first_pass_unsampled,
v2q-020-candidate-03,v2q-020,pilot-v2-doc-pm-kisan-guidelines-0010-3f4cd01daefd,0,first_pass_unsampled,
v2q-005-candidate-16,v2q-005,pilot-v2-doc-pmay-g-0006-d323213e3255,0,first_pass_unsampled,
v2q-010-candidate-06,v2q-010,pilot-v2-doc-pm-kmy-guidelines-0019-2d8ab840045f,0,first_pass_unsampled,
v2q-015-candidate-21,v2q-015,pilot-v2-doc-mgnrega-0002-bbbce5f319d4,0,regrade_agreement,
v2q-019-candidate-14,v2q-019,pilot-v2-doc-pmfby-0000-d9ad07736d66,0,first_pass_unsampled,
v2q-030-candidate-14,v2q-030,pilot-v2-doc-apy-0001-add48d27a4a2,2,first_pass_unsampled,
v2q-006-candidate-09,v2q-006,pilot-v2-doc-pm-kisan-guidelines-0004-b4ff0a728aa0,0,first_pass_unsampled,
v2q-015-candidate-03,v2q-015,pilot-v2-doc-pm-kisan-guidelines-0010-3f4cd01daefd,0,first_pass_unsampled,
v2q-010-candidate-01,v2q-010,pilot-v2-doc-pmfby-0000-d9ad07736d66,0,regrade_agreement,
v2q-007-candidate-11,v2q-007,pilot-v2-doc-pm-kmy-guidelines-0018-67494b680dda,0,first_pass_unsampled,
v2q-008-candidate-14,v2q-008,pilot-v2-doc-pmfby-0004-25f813969307,0,first_pass_unsampled,
v2q-034-candidate-16,v2q-034,pilot-v2-doc-mgnrega-0000-7e6d80b47566,0,first_pass_unsampled,
v2q-010-candidate-20,v2q-010,pilot-v2-doc-mgnrega-0000-7e6d80b47566,0,regrade_agreement,
v2q-006-candidate-10,v2q-006,pilot-v2-doc-pmay-u-0000-0b5e95b2690a,0,first_pass_unsampled,
v2q-006-candidate-08,v2q-006,pilot-v2-doc-ab-pmjay-0002-58c80bb24a6c,1,first_pass_unsampled,
v2q-015-candidate-19,v2q-015,pilot-v2-doc-ab-pmjay-0000-94c82a474579,0,first_pass_unsampled,
v2q-023-candidate-04,v2q-023,pilot-v2-doc-pmkvy-sp-0003-738795a9ef96,0,first_pass_unsampled,
v2q-008-candidate-06,v2q-008,pilot-v2-doc-pmjdy-0001-95c3d046d79a,0,regrade_agreement,
v2q-025-candidate-12,v2q-025,pilot-v2-doc-pmegp-0003-43256e8e6645,0,first_pass_unsampled,
v2q-015-candidate-08,v2q-015,pilot-v2-doc-pm-kmy-guidelines-0002-ae644e1f8c00,0,first_pass_unsampled,
v2q-010-candidate-05,v2q-010,pilot-v2-doc-pm-kmy-guidelines-0000-0582a8323d67,0,first_pass_unsampled,
v2q-031-candidate-18,v2q-031,pilot-v2-doc-apy-0000-c43dd88d7899,0,first_pass_unsampled,
v2q-015-candidate-18,v2q-015,pilot-v2-doc-pmmy-0001-6035d0d102e8,0,first_pass_unsampled,
v2q-001-candidate-14,v2q-001,pilot-v2-doc-pmay-g-0006-d323213e3255,1,first_pass_unsampled,
v2q-015-candidate-06,v2q-015,pilot-v2-doc-pm-kmy-guidelines-0001-5d83566dbb68,0,first_pass_unsampled,
v2q-014-candidate-13,v2q-014,pilot-v2-doc-pmay-g-0002-e08c1e347071,0,first_pass_unsampled,
v2q-001-candidate-11,v2q-001,pilot-v2-doc-pmay-g-0000-d4162175877d,2,first_pass_unsampled,
v2q-030-candidate-17,v2q-030,pilot-v2-doc-pm-kmy-guidelines-0020-27037b9fe8a1,0,first_pass_unsampled,
v2q-033-candidate-15,v2q-033,pilot-v2-doc-pm-svanidhi-0002-280acc14217b,1,first_pass_unsampled,
v2q-029-candidate-22,v2q-029,pilot-v2-doc-apy-0002-66a5cc4017fb,0,first_pass_unsampled,
v2q-014-candidate-14,v2q-014,pilot-v2-doc-pm-poshan-0001-f1d73701c602,0,first_pass_unsampled,
v2q-020-candidate-04,v2q-020,pilot-v2-doc-pm-kisan-guidelines-0009-4b2b66f9fbc9,0,regrade_agreement,
v2q-002-candidate-11,v2q-002,pilot-v2-doc-pmfby-0000-d9ad07736d66,2,first_pass_unsampled,
v2q-029-candidate-21,v2q-029,pilot-v2-doc-apy-0003-68e7199c9d14,0,first_pass_unsampled,
v2q-010-candidate-15,v2q-010,pilot-v2-doc-pmay-u-0000-0b5e95b2690a,0,first_pass_unsampled,
v2q-026-candidate-14,v2q-026,pilot-v2-doc-mgnrega-0001-5203a455caa6,2,first_pass_unsampled,
v2q-021-candidate-06,v2q-021,pilot-v2-doc-pmsby-0000-0f297846df39,0,first_pass_unsampled,
v2q-003-candidate-10,v2q-003,pilot-v2-doc-pmjdy-0000-8b241ec39723,2,first_pass_unsampled,
v2q-025-candidate-04,v2q-025,pilot-v2-doc-pm-svanidhi-0000-f6024bb09ca5,0,regrade_agreement,
v2q-005-candidate-01,v2q-005,pilot-v2-doc-pmegp-0000-7b958e1ec4b0,0,first_pass_unsampled,
v2q-009-candidate-24,v2q-009,pilot-v2-doc-mgnrega-0001-5203a455caa6,0,regrade_agreement,
v2q-011-candidate-17,v2q-011,pilot-v2-doc-pm-kisan-guidelines-0000-bbe94f08550e,0,first_pass_unsampled,
v2q-014-candidate-10,v2q-014,pilot-v2-doc-pmegp-0000-7b958e1ec4b0,0,first_pass_unsampled,
v2q-024-candidate-08,v2q-024,pilot-v2-doc-pmkvy-stt-0004-0258e7b813c4,0,first_pass_unsampled,
v2q-022-candidate-27,v2q-022,pilot-v2-doc-ab-pmjay-0001-a632a7205efc,0,first_pass_unsampled,
v2q-005-candidate-09,v2q-005,pilot-v2-doc-mgnrega-0002-bbbce5f319d4,1,first_pass_unsampled,
v2q-032-candidate-13,v2q-032,pilot-v2-doc-pm-kmy-guidelines-0002-ae644e1f8c00,1,first_pass_unsampled,
v2q-026-candidate-08,v2q-026,pilot-v2-doc-pmay-u-0000-0b5e95b2690a,0,first_pass_unsampled,
v2q-034-candidate-21,v2q-034,pilot-v2-doc-pmuy-0001-5fd4d0cd2135,2,first_pass_unsampled,
v2q-004-candidate-04,v2q-004,pilot-v2-doc-pmjdy-0000-8b241ec39723,0,first_pass_unsampled,
v2q-023-candidate-25,v2q-023,pilot-v2-doc-apy-0000-c43dd88d7899,0,first_pass_unsampled,
v2q-019-candidate-18,v2q-019,pilot-v2-doc-ab-pmjay-0001-a632a7205efc,0,first_pass_unsampled,
v2q-025-candidate-11,v2q-025,pilot-v2-doc-pm-kmy-guidelines-0004-79b3bf95bb65,0,first_pass_unsampled,
v2q-018-candidate-08,v2q-018,pilot-v2-doc-pmay-g-0002-e08c1e347071,0,first_pass_unsampled,
v2q-008-candidate-18,v2q-008,pilot-v2-doc-pm-kmy-guidelines-0021-7ce201d9d183,0,first_pass_unsampled,
v2q-028-candidate-05,v2q-028,pilot-v2-doc-pmkvy-stt-0001-ea2787dec4e8,0,owner_adjudication,Kit/logistics detail does not address STT fresh-skilling purpose; Grade 0 retained
v2q-024-candidate-17,v2q-024,pilot-v2-doc-ab-pmjay-0003-1242266bb260,1,regrade_agreement,
v2q-015-candidate-14,v2q-015,pilot-v2-doc-pmay-g-0000-d4162175877d,0,regrade_agreement,
v2q-022-candidate-19,v2q-022,pilot-v2-doc-pm-kmy-guidelines-0020-27037b9fe8a1,0,first_pass_unsampled,
v2q-034-candidate-10,v2q-034,pilot-v2-doc-pmay-g-0005-c6e2fcfefcd0,1,regrade_agreement,
v2q-016-candidate-01,v2q-016,pilot-v2-doc-pmkvy-rpl-0004-3a140d40bcee,2,first_pass_unsampled,
v2q-028-candidate-09,v2q-028,pilot-v2-doc-pmkvy-rpl-0002-a3163111d20f,1,first_pass_unsampled,
v2q-003-candidate-23,v2q-003,pilot-v2-doc-mgnrega-0001-5203a455caa6,0,first_pass_unsampled,
v2q-022-candidate-02,v2q-022,pilot-v2-doc-pmay-g-0005-c6e2fcfefcd0,0,first_pass_unsampled,
v2q-024-candidate-04,v2q-024,pilot-v2-doc-pm-kisan-guidelines-0005-7d487843ff7f,0,first_pass_unsampled,
v2q-023-candidate-09,v2q-023,pilot-v2-doc-pmay-u-0001-b64fadc4bf6b,0,first_pass_unsampled,
v2q-024-candidate-23,v2q-024,pilot-v2-doc-ab-pmjay-0004-2e5074722cd7,1,first_pass_unsampled,
v2q-026-candidate-05,v2q-026,pilot-v2-doc-pmay-g-0000-d4162175877d,2,first_pass_unsampled,
v2q-030-candidate-12,v2q-030,pilot-v2-doc-apy-0003-68e7199c9d14,2,first_pass_unsampled,
v2q-027-candidate-13,v2q-027,pilot-v2-doc-pm-kmy-guidelines-0002-ae644e1f8c00,0,regrade_agreement,
v2q-016-candidate-13,v2q-016,pilot-v2-doc-pmkvy-stt-0001-ea2787dec4e8,0,first_pass_unsampled,
v2q-021-candidate-05,v2q-021,pilot-v2-doc-pmfby-0002-5c46025b568d,1,first_pass_unsampled,
v2q-027-candidate-20,v2q-027,pilot-v2-doc-ab-pmjay-0000-94c82a474579,0,regrade_agreement,
v2q-028-candidate-17,v2q-028,pilot-v2-doc-pm-kisan-guidelines-0015-763c5a3df330,0,first_pass_unsampled,
v2q-010-candidate-19,v2q-010,pilot-v2-doc-ab-pmjay-0003-1242266bb260,0,first_pass_unsampled,
v2q-030-candidate-07,v2q-030,pilot-v2-doc-pm-kmy-guidelines-0006-2652020c834e,0,first_pass_unsampled,
v2q-018-candidate-02,v2q-018,pilot-v2-doc-apy-0000-c43dd88d7899,0,first_pass_unsampled,
v2q-017-candidate-14,v2q-017,pilot-v2-doc-pmkvy-stt-0004-0258e7b813c4,1,first_pass_unsampled,
v2q-016-candidate-05,v2q-016,pilot-v2-doc-pmkvy-sp-0002-dc58b95bab9b,0,first_pass_unsampled,
v2q-007-candidate-21,v2q-007,pilot-v2-doc-pmmy-0000-70a89ee32765,0,first_pass_unsampled,
v2q-032-candidate-02,v2q-032,pilot-v2-doc-pm-kmy-guidelines-0000-0582a8323d67,2,first_pass_unsampled,
v2q-025-candidate-18,v2q-025,pilot-v2-doc-pmjjby-0000-47f7bb620cd4,0,first_pass_unsampled,
v2q-021-candidate-20,v2q-021,pilot-v2-doc-ab-pmjay-0000-94c82a474579,0,first_pass_unsampled,
v2q-024-candidate-18,v2q-024,pilot-v2-doc-ab-pmjay-0002-58c80bb24a6c,1,first_pass_unsampled,
v2q-020-candidate-19,v2q-020,pilot-v2-doc-pmay-g-0002-e08c1e347071,0,first_pass_unsampled,
v2q-020-candidate-15,v2q-020,pilot-v2-doc-pmkvy-stt-0000-546ef459ea0e,1,first_pass_unsampled,
v2q-024-candidate-21,v2q-024,pilot-v2-doc-apy-0001-add48d27a4a2,0,first_pass_unsampled,
v2q-016-candidate-06,v2q-016,pilot-v2-doc-pmkvy-rpl-0002-a3163111d20f,1,first_pass_unsampled,
v2q-029-candidate-18,v2q-029,pilot-v2-doc-mgnrega-0002-bbbce5f319d4,0,first_pass_unsampled,
v2q-016-candidate-11,v2q-016,pilot-v2-doc-pmkvy-stt-0004-0258e7b813c4,0,first_pass_unsampled,
v2q-019-candidate-02,v2q-019,pilot-v2-doc-pm-janman-0000-69ac65d10edc,0,regrade_agreement,
v2q-009-candidate-06,v2q-009,pilot-v2-doc-pm-kmy-guidelines-0016-4c964e587f94,0,first_pass_unsampled,
v2q-013-candidate-17,v2q-013,pilot-v2-doc-pmuy2-0001-065bd619e9c6,1,owner_adjudication,"PMUY 2.0 cash assistance amounts, not solid-fuel-replacement purpose; Grade 1"
v2q-007-candidate-28,v2q-007,pilot-v2-doc-ab-pmjay-0004-2e5074722cd7,0,first_pass_unsampled,
v2q-004-candidate-20,v2q-004,pilot-v2-doc-pm-kisan-guidelines-0000-bbe94f08550e,0,first_pass_unsampled,
v2q-026-candidate-17,v2q-026,pilot-v2-doc-ab-pmjay-0003-1242266bb260,0,first_pass_unsampled,
v2q-025-candidate-15,v2q-025,pilot-v2-doc-pm-gkay-0000-c29b96f46a80,0,first_pass_unsampled,
v2q-024-candidate-15,v2q-024,pilot-v2-doc-pmegp-0000-7b958e1ec4b0,0,first_pass_unsampled,
v2q-017-candidate-02,v2q-017,pilot-v2-doc-pmkvy-stt-0000-546ef459ea0e,2,first_pass_unsampled,
v2q-008-candidate-15,v2q-008,pilot-v2-doc-apy-0000-c43dd88d7899,0,first_pass_unsampled,
v2q-022-candidate-15,v2q-022,pilot-v2-doc-pm-svanidhi-0000-f6024bb09ca5,0,regrade_agreement,
v2q-004-candidate-15,v2q-004,pilot-v2-doc-pm-kmy-guidelines-0021-7ce201d9d183,0,first_pass_unsampled,
v2q-029-candidate-16,v2q-029,pilot-v2-doc-ab-pmjay-0003-1242266bb260,0,first_pass_unsampled,
v2q-025-candidate-08,v2q-025,pilot-v2-doc-pmmy-0000-70a89ee32765,2,regrade_agreement,
v2q-014-candidate-02,v2q-014,pilot-v2-doc-pmegp-0003-43256e8e6645,0,first_pass_unsampled,
v2q-032-candidate-16,v2q-032,pilot-v2-doc-mgnrega-0000-7e6d80b47566,0,first_pass_unsampled,
v2q-025-candidate-16,v2q-025,pilot-v2-doc-pm-kmy-guidelines-0020-27037b9fe8a1,0,first_pass_unsampled,
v2q-022-candidate-25,v2q-022,pilot-v2-doc-ab-pmjay-0002-58c80bb24a6c,0,regrade_agreement,
v2q-013-candidate-06,v2q-013,pilot-v2-doc-pmuy-0001-5fd4d0cd2135,2,first_pass_unsampled,
v2q-010-candidate-18,v2q-010,pilot-v2-doc-pm-janman-0000-69ac65d10edc,0,first_pass_unsampled,
v2q-021-candidate-15,v2q-021,pilot-v2-doc-pm-kmy-guidelines-0003-30d7d7a0db81,0,first_pass_unsampled,
v2q-007-candidate-10,v2q-007,pilot-v2-doc-pm-kmy-guidelines-0004-79b3bf95bb65,0,regrade_agreement,
v2q-005-candidate-05,v2q-005,pilot-v2-doc-pm-kmy-guidelines-0000-0582a8323d67,0,regrade_agreement,
v2q-034-candidate-07,v2q-034,pilot-v2-doc-pm-gkay-0000-c29b96f46a80,2,first_pass_unsampled,
v2q-031-candidate-02,v2q-031,pilot-v2-doc-pmmy-0000-70a89ee32765,0,first_pass_unsampled,
v2q-005-candidate-11,v2q-005,pilot-v2-doc-pm-kisan-guidelines-0000-bbe94f08550e,0,first_pass_unsampled,
v2q-024-candidate-03,v2q-024,pilot-v2-doc-pm-kmy-guidelines-0004-79b3bf95bb65,0,first_pass_unsampled,
v2q-019-candidate-19,v2q-019,pilot-v2-doc-ab-pmjay-0003-1242266bb260,0,first_pass_unsampled,
v2q-023-candidate-17,v2q-023,pilot-v2-doc-ab-pmjay-0002-58c80bb24a6c,0,first_pass_unsampled,
v2q-017-candidate-05,v2q-017,pilot-v2-doc-pmkvy-sp-0000-0fc5cf1d7fb0,0,first_pass_unsampled,
v2q-012-candidate-08,v2q-012,pilot-v2-doc-pm-kisan-guidelines-0000-bbe94f08550e,0,first_pass_unsampled,
v2q-026-candidate-18,v2q-026,pilot-v2-doc-mgnrega-0002-bbbce5f319d4,1,first_pass_unsampled,
v2q-016-candidate-02,v2q-016,pilot-v2-doc-pmkvy-sp-0000-0fc5cf1d7fb0,0,first_pass_unsampled,
v2q-002-candidate-01,v2q-002,pilot-v2-doc-pm-gkay-0001-ccd31e120258,0,first_pass_unsampled,
v2q-033-candidate-03,v2q-033,pilot-v2-doc-pm-kmy-guidelines-0002-ae644e1f8c00,0,first_pass_unsampled,
v2q-028-candidate-16,v2q-028,pilot-v2-doc-pm-kisan-guidelines-0000-bbe94f08550e,0,first_pass_unsampled,
v2q-021-candidate-01,v2q-021,pilot-v2-doc-pmfby-0003-5aa41e0f864d,1,first_pass_unsampled,
v2q-022-candidate-11,v2q-022,pilot-v2-doc-pmegp-0001-f900b4f4f97a,0,first_pass_unsampled,
v2q-013-candidate-16,v2q-013,pilot-v2-doc-ab-pmjay-0000-94c82a474579,0,first_pass_unsampled,
v2q-011-candidate-07,v2q-011,pilot-v2-doc-pm-janman-0000-69ac65d10edc,2,first_pass_unsampled,
v2q-001-candidate-23,v2q-001,pilot-v2-doc-ab-pmjay-0000-94c82a474579,0,first_pass_unsampled,
v2q-030-candidate-13,v2q-030,pilot-v2-doc-ab-pmjay-0001-a632a7205efc,0,first_pass_unsampled,
v2q-025-candidate-20,v2q-025,pilot-v2-doc-ab-pmjay-0002-58c80bb24a6c,0,first_pass_unsampled,
v2q-012-candidate-01,v2q-012,pilot-v2-doc-pm-kmy-guidelines-0002-ae644e1f8c00,0,first_pass_unsampled,
v2q-005-candidate-02,v2q-005,pilot-v2-doc-pmjdy-0000-8b241ec39723,0,first_pass_unsampled,
v2q-020-candidate-11,v2q-020,pilot-v2-doc-pmkvy-stt-0001-ea2787dec4e8,1,first_pass_unsampled,
v2q-026-candidate-07,v2q-026,pilot-v2-doc-pmay-g-0002-e08c1e347071,1,regrade_agreement,
v2q-003-candidate-09,v2q-003,pilot-v2-doc-pmfby-0000-d9ad07736d66,0,first_pass_unsampled,
v2q-010-candidate-07,v2q-010,pilot-v2-doc-pm-kisan-guidelines-0001-5ad8f250b7e2,0,first_pass_unsampled,
v2q-023-candidate-11,v2q-023,pilot-v2-doc-pmkvy-rpl-0003-9425f5b8529a,0,first_pass_unsampled,
v2q-026-candidate-23,v2q-026,pilot-v2-doc-pmay-g-0003-2769023a3f73,1,first_pass_unsampled,
v2q-028-candidate-08,v2q-028,pilot-v2-doc-pmkvy-sp-0003-738795a9ef96,1,first_pass_unsampled,
v2q-010-candidate-04,v2q-010,pilot-v2-doc-pm-kmy-guidelines-0003-30d7d7a0db81,0,first_pass_unsampled,
v2q-026-candidate-06,v2q-026,pilot-v2-doc-pmay-u-0001-b64fadc4bf6b,0,first_pass_unsampled,
