display_id,query_id,chunk_id,final_relevance_grade,label_source,adjudication_rationale
v2q-018-candidate-05,v2q-018,pilot-v2-doc-ab-pmjay-0001-a632a7205efc,0,owner_first_pass_unsampled_seed42,
v2q-018-candidate-06,v2q-018,pilot-v2-doc-pmuy2-0000-95fa2d4e3b3f,0,owner_first_pass_unsampled_seed42,
v2q-018-candidate-07,v2q-018,pilot-v2-doc-pmay-g-0003-2769023a3f73,0,owner_first_pass_unsampled_seed42,
v2q-018-candidate-08,v2q-018,pilot-v2-doc-pmay-g-0002-e08c1e347071,0,owner_first_pass_unsampled_seed42,
v2q-018-candidate-09,v2q-018,pilot-v2-doc-pmay-g-0004-f8ee90715c3f,0,owner_first_pass_unsampled_seed42,
v2q-018-candidate-10,v2q-018,pilot-v2-doc-pmay-u-0001-b64fadc4bf6b,2,owner_first_pass_unsampled_seed42,
v2q-018-candidate-11,v2q-018,pilot-v2-doc-pmay-g-0000-d4162175877d,0,owner_first_pass_unsampled_seed42,
v2q-018-candidate-12,v2q-018,pilot-v2-doc-pmay-g-0001-db2db8af1543,0,owner_first_pass_unsampled_seed42,
v2q-018-candidate-13,v2q-018,pilot-v2-doc-pmay-u-0000-0b5e95b2690a,2,owner_first_pass_unsampled_seed42,
v2q-018-candidate-14,v2q-018,pilot-v2-doc-apy-0001-add48d27a4a2,0,owner_first_pass_unsampled_seed42,
v2q-018-candidate-15,v2q-018,pilot-v2-doc-apy-0002-66a5cc4017fb,0,owner_first_pass_unsampled_seed42,
v2q-018-candidate-16,v2q-018,pilot-v2-doc-mgnrega-0001-5203a455caa6,0,owner_regrade_agreement_seed42,
v2q-018-candidate-17,v2q-018,pilot-v2-doc-ab-pmjay-0000-94c82a474579,0,owner_first_pass_unsampled_seed42,
v2q-018-candidate-18,v2q-018,pilot-v2-doc-pm-gkay-0000-c29b96f46a80,0,owner_first_pass_unsampled_seed42,
v2q-018-candidate-19,v2q-018,pilot-v2-doc-pm-gkay-0002-9e804cd883e8,0,owner_first_pass_unsampled_seed42,
v2q-019-candidate-01,v2q-019,pilot-v2-doc-pmuy2-0001-065bd619e9c6,1,owner_first_pass_unsampled_seed42,
v2q-019-candidate-02,v2q-019,pilot-v2-doc-pm-janman-0000-69ac65d10edc,0,owner_regrade_agreement_seed42,
v2q-019-candidate-03,v2q-019,pilot-v2-doc-pmegp-0003-43256e8e6645,0,owner_first_pass_unsampled_seed42,
v2q-019-candidate-04,v2q-019,pilot-v2-doc-pmay-g-0000-d4162175877d,0,owner_first_pass_unsampled_seed42,
v2q-019-candidate-05,v2q-019,pilot-v2-doc-pmfby-0001-4270154049cc,0,owner_first_pass_unsampled_seed42,
v2q-019-candidate-06,v2q-019,pilot-v2-doc-pmkvy-rpl-0002-a3163111d20f,0,owner_first_pass_unsampled_seed42,
v2q-019-candidate-07,v2q-019,pilot-v2-doc-pmuy2-0002-61d762b2cd43,1,owner_first_pass_unsampled_seed42,
v2q-019-candidate-08,v2q-019,pilot-v2-doc-pmjdy-0000-8b241ec39723,0,owner_first_pass_unsampled_seed42,
v2q-019-candidate-09,v2q-019,pilot-v2-doc-pmkvy-sp-0000-0fc5cf1d7fb0,0,owner_first_pass_unsampled_seed42,
v2q-019-candidate-10,v2q-019,pilot-v2-doc-pmuy-0000-ad06c0c09d46,1,owner_first_pass_unsampled_seed42,
v2q-019-candidate-11,v2q-019,pilot-v2-doc-pmay-g-0001-db2db8af1543,0,owner_first_pass_unsampled_seed42,
v2q-019-candidate-12,v2q-019,pilot-v2-doc-pm-svanidhi-0000-f6024bb09ca5,0,owner_first_pass_unsampled_seed42,
v2q-019-candidate-13,v2q-019,pilot-v2-doc-pmuy2-0000-95fa2d4e3b3f,2,owner_first_pass_unsampled_seed42,
v2q-019-candidate-14,v2q-019,pilot-v2-doc-pmfby-0000-d9ad07736d66,0,owner_first_pass_unsampled_seed42,
v2q-019-candidate-15,v2q-019,pilot-v2-doc-pmuy-0001-5fd4d0cd2135,1,owner_first_pass_unsampled_seed42,
v2q-019-candidate-16,v2q-019,pilot-v2-doc-mgnrega-0002-bbbce5f319d4,0,owner_first_pass_unsampled_seed42,
v2q-019-candidate-17,v2q-019,pilot-v2-doc-pm-gkay-0002-9e804cd883e8,0,owner_first_pass_unsampled_seed42,
v2q-019-candidate-18,v2q-019,pilot-v2-doc-ab-pmjay-0001-a632a7205efc,0,owner_first_pass_unsampled_seed42,
v2q-019-candidate-19,v2q-019,pilot-v2-doc-ab-pmjay-0003-1242266bb260,0,owner_first_pass_unsampled_seed42,
v2q-019-candidate-20,v2q-019,pilot-v2-doc-pmay-u-0001-b64fadc4bf6b,0,owner_first_pass_unsampled_seed42,
v2q-019-candidate-21,v2q-019,pilot-v2-doc-mgnrega-0000-7e6d80b47566,0,owner_regrade_agreement_seed42,
v2q-019-candidate-22,v2q-019,pilot-v2-doc-apy-0000-c43dd88d7899,0,owner_first_pass_unsampled_seed42,
v2q-019-candidate-23,v2q-019,pilot-v2-doc-ab-pmjay-0000-94c82a474579,0,owner_first_pass_unsampled_seed42,
v2q-020-candidate-01,v2q-020,pilot-v2-doc-pm-kmy-guidelines-0021-7ce201d9d183,0,owner_regrade_agreement_seed42,
v2q-020-candidate-02,v2q-020,pilot-v2-doc-pm-janman-0002-d0844e3327b6,0,owner_first_pass_unsampled_seed42,
v2q-020-candidate-03,v2q-020,pilot-v2-doc-pm-kisan-guidelines-0010-3f4cd01daefd,0,owner_first_pass_unsampled_seed42,
v2q-020-candidate-04,v2q-020,pilot-v2-doc-pm-kisan-guidelines-0009-4b2b66f9fbc9,0,owner_first_pass_unsampled_seed42,
v2q-020-candidate-05,v2q-020,pilot-v2-doc-pm-kmy-guidelines-0020-27037b9fe8a1,0,owner_first_pass_unsampled_seed42,
v2q-020-candidate-06,v2q-020,pilot-v2-doc-pmkvy-sp-0001-43aac7629fa6,1,owner_first_pass_unsampled_seed42,
v2q-020-candidate-07,v2q-020,pilot-v2-doc-pmkvy-sp-0003-738795a9ef96,1,owner_first_pass_unsampled_seed42,
v2q-020-candidate-08,v2q-020,pilot-v2-doc-pmkvy-sp-0000-0fc5cf1d7fb0,2,owner_first_pass_unsampled_seed42,
v2q-020-candidate-09,v2q-020,pilot-v2-doc-pmkvy-sp-0002-dc58b95bab9b,1,owner_first_pass_unsampled_seed42,
v2q-020-candidate-10,v2q-020,pilot-v2-doc-mgnrega-0000-7e6d80b47566,0,owner_first_pass_unsampled_seed42,
v2q-020-candidate-11,v2q-020,pilot-v2-doc-pmkvy-stt-0001-ea2787dec4e8,1,owner_first_pass_unsampled_seed42,
v2q-020-candidate-12,v2q-020,pilot-v2-doc-pmkvy-rpl-0003-9425f5b8529a,1,owner_first_pass_unsampled_seed42,
v2q-020-candidate-13,v2q-020,pilot-v2-doc-pmkvy-rpl-0000-c98f315c1481,2,owner_first_pass_unsampled_seed42,
v2q-020-candidate-14,v2q-020,pilot-v2-doc-mgnrega-0001-5203a455caa6,0,owner_first_pass_unsampled_seed42,
v2q-020-candidate-15,v2q-020,pilot-v2-doc-pmkvy-stt-0000-546ef459ea0e,1,owner_first_pass_unsampled_seed42,
v2q-020-candidate-16,v2q-020,pilot-v2-doc-ab-pmjay-0001-a632a7205efc,0,owner_first_pass_unsampled_seed42,
v2q-020-candidate-17,v2q-020,pilot-v2-doc-mgnrega-0002-bbbce5f319d4,0,owner_first_pass_unsampled_seed42,
v2q-020-candidate-18,v2q-020,pilot-v2-doc-pm-kisan-guidelines-0007-38a7fcb29c5d,0,owner_first_pass_unsampled_seed42,
v2q-020-candidate-19,v2q-020,pilot-v2-doc-pmay-g-0002-e08c1e347071,0,owner_first_pass_unsampled_seed42,
v2q-020-candidate-20,v2q-020,pilot-v2-doc-pmay-g-0003-2769023a3f73,0,owner_first_pass_unsampled_seed42,
v2q-020-candidate-21,v2q-020,pilot-v2-doc-pmay-g-0004-f8ee90715c3f,0,owner_first_pass_unsampled_seed42,
v2q-020-candidate-22,v2q-020,pilot-v2-doc-ab-pmjay-0000-94c82a474579,0,owner_first_pass_unsampled_seed42,
v2q-020-candidate-23,v2q-020,pilot-v2-doc-pmkvy-sp-0004-57e566374b9c,1,owner_first_pass_unsampled_seed42,
v2q-020-candidate-24,v2q-020,pilot-v2-doc-apy-0001-add48d27a4a2,0,owner_first_pass_unsampled_seed42,
v2q-021-candidate-01,v2q-021,pilot-v2-doc-pmfby-0003-5aa41e0f864d,1,owner_first_pass_unsampled_seed42,
v2q-021-candidate-02,v2q-021,pilot-v2-doc-mgnrega-0000-7e6d80b47566,0,owner_first_pass_unsampled_seed42,
v2q-021-candidate-03,v2q-021,pilot-v2-doc-pm-kmy-guidelines-0004-79b3bf95bb65,0,owner_first_pass_unsampled_seed42,
v2q-021-candidate-04,v2q-021,pilot-v2-doc-pmfby-0000-d9ad07736d66,2,owner_regrade_agreement_seed42,
v2q-021-candidate-05,v2q-021,pilot-v2-doc-pmfby-0002-5c46025b568d,1,owner_first_pass_unsampled_seed42,
v2q-021-candidate-06,v2q-021,pilot-v2-doc-pmsby-0000-0f297846df39,0,owner_first_pass_unsampled_seed42,
v2q-021-candidate-07,v2q-021,pilot-v2-doc-pmfby-0005-981661f0b09d,1,owner_first_pass_unsampled_seed42,
v2q-021-candidate-08,v2q-021,pilot-v2-doc-pmfby-0004-25f813969307,1,owner_first_pass_unsampled_seed42,
v2q-021-candidate-09,v2q-021,pilot-v2-doc-pmjdy-0000-8b241ec39723,0,owner_regrade_agreement_seed42,
v2q-021-candidate-10,v2q-021,pilot-v2-doc-pmjdy-0001-95c3d046d79a,0,owner_first_pass_unsampled_seed42,
v2q-021-candidate-11,v2q-021,pilot-v2-doc-pm-kisan-guidelines-0012-a77da98de388,0,owner_first_pass_unsampled_seed42,
v2q-021-candidate-12,v2q-021,pilot-v2-doc-ab-pmjay-0001-a632a7205efc,0,owner_first_pass_unsampled_seed42,
v2q-021-candidate-13,v2q-021,pilot-v2-doc-pmfby-0001-4270154049cc,1,owner_first_pass_unsampled_seed42,
v2q-021-candidate-14,v2q-021,pilot-v2-doc-pmjjby-0000-47f7bb620cd4,0,owner_regrade_agreement_seed42,
v2q-021-candidate-15,v2q-021,pilot-v2-doc-pm-kmy-guidelines-0003-30d7d7a0db81,0,owner_regrade_agreement_seed42,
v2q-021-candidate-16,v2q-021,pilot-v2-doc-ab-pmjay-0003-1242266bb260,0,owner_first_pass_unsampled_seed42,
v2q-021-candidate-17,v2q-021,pilot-v2-doc-pm-kisan-guidelines-0000-bbe94f08550e,0,owner_first_pass_unsampled_seed42,
v2q-021-candidate-18,v2q-021,pilot-v2-doc-pm-kisan-guidelines-0001-5ad8f250b7e2,0,owner_regrade_agreement_seed42,
v2q-021-candidate-19,v2q-021,pilot-v2-doc-pm-kmy-guidelines-0001-5d83566dbb68,0,owner_first_pass_unsampled_seed42,
v2q-021-candidate-20,v2q-021,pilot-v2-doc-ab-pmjay-0000-94c82a474579,0,owner_first_pass_unsampled_seed42,
v2q-022-candidate-01,v2q-022,pilot-v2-doc-pm-kmy-guidelines-0002-ae644e1f8c00,0,owner_first_pass_unsampled_seed42,
v2q-022-candidate-02,v2q-022,pilot-v2-doc-pmay-g-0005-c6e2fcfefcd0,0,owner_first_pass_unsampled_seed42,
v2q-022-candidate-03,v2q-022,pilot-v2-doc-pm-kmy-guidelines-0005-1b88dfec836a,0,owner_first_pass_unsampled_seed42,
v2q-022-candidate-04,v2q-022,pilot-v2-doc-pmegp-0004-80f46cce6893,0,owner_first_pass_unsampled_seed42,
v2q-022-candidate-05,v2q-022,pilot-v2-doc-pmmy-0000-70a89ee32765,2,owner_first_pass_unsampled_seed42,
v2q-022-candidate-06,v2q-022,pilot-v2-doc-pmay-g-0003-2769023a3f73,0,owner_first_pass_unsampled_seed42,
v2q-022-candidate-07,v2q-022,pilot-v2-doc-pmegp-0002-f67d4c730011,0,owner_first_pass_unsampled_seed42,
v2q-022-candidate-08,v2q-022,pilot-v2-doc-pmay-g-0001-db2db8af1543,0,owner_first_pass_unsampled_seed42,
v2q-022-candidate-09,v2q-022,pilot-v2-doc-pmegp-0003-43256e8e6645,0,owner_first_pass_unsampled_seed42,
v2q-022-candidate-10,v2q-022,pilot-v2-doc-pmegp-0000-7b958e1ec4b0,0,owner_first_pass_unsampled_seed42,
v2q-022-candidate-11,v2q-022,pilot-v2-doc-pmegp-0001-f900b4f4f97a,0,owner_first_pass_unsampled_seed42,
v2q-022-candidate-12,v2q-022,pilot-v2-doc-pm-kisan-guidelines-0001-5ad8f250b7e2,0,owner_first_pass_unsampled_seed42,
v2q-022-candidate-13,v2q-022,pilot-v2-doc-pmmy-0001-6035d0d102e8,1,owner_first_pass_unsampled_seed42,
v2q-022-candidate-14,v2q-022,pilot-v2-doc-pmsby-0000-0f297846df39,0,owner_first_pass_unsampled_seed42,
v2q-022-candidate-15,v2q-022,pilot-v2-doc-pm-svanidhi-0000-f6024bb09ca5,0,owner_first_pass_unsampled_seed42,
v2q-022-candidate-16,v2q-022,pilot-v2-doc-pm-svanidhi-0001-e06d259b429d,0,owner_first_pass_unsampled_seed42,
v2q-022-candidate-17,v2q-022,pilot-v2-doc-apy-0000-c43dd88d7899,0,owner_first_pass_unsampled_seed42,
v2q-022-candidate-18,v2q-022,pilot-v2-doc-pm-gkay-0000-c29b96f46a80,0,owner_first_pass_unsampled_seed42,
v2q-022-candidate-19,v2q-022,pilot-v2-doc-pm-kmy-guidelines-0020-27037b9fe8a1,0,owner_first_pass_unsampled_seed42,
v2q-022-candidate-20,v2q-022,pilot-v2-doc-pm-kmy-guidelines-0021-7ce201d9d183,0,owner_first_pass_unsampled_seed42,
v2q-022-candidate-21,v2q-022,pilot-v2-doc-pm-kmy-guidelines-0022-e87f63954812,0,owner_first_pass_unsampled_seed42,
v2q-022-candidate-22,v2q-022,pilot-v2-doc-pmjdy-0000-8b241ec39723,0,owner_first_pass_unsampled_seed42,
v2q-022-candidate-23,v2q-022,pilot-v2-doc-pmjjby-0000-47f7bb620cd4,0,owner_first_pass_unsampled_seed42,
v2q-022-candidate-24,v2q-022,pilot-v2-doc-pm-janman-0002-d0844e3327b6,0,owner_first_pass_unsampled_seed42,
v2q-022-candidate-25,v2q-022,pilot-v2-doc-ab-pmjay-0002-58c80bb24a6c,0,owner_first_pass_unsampled_seed42,
v2q-022-candidate-26,v2q-022,pilot-v2-doc-ab-pmjay-0000-94c82a474579,0,owner_first_pass_unsampled_seed42,
v2q-022-candidate-27,v2q-022,pilot-v2-doc-ab-pmjay-0001-a632a7205efc,0,owner_first_pass_unsampled_seed42,
v2q-022-candidate-28,v2q-022,pilot-v2-doc-pmmy-0002-526833661bcb,1,owner_first_pass_unsampled_seed42,
v2q-022-candidate-29,v2q-022,pilot-v2-doc-mgnrega-0003-008750b5fc90,0,owner_first_pass_unsampled_seed42,
v2q-023-candidate-01,v2q-023,pilot-v2-doc-pm-kmy-guidelines-0004-79b3bf95bb65,0,owner_first_pass_unsampled_seed42,
v2q-023-candidate-02,v2q-023,pilot-v2-doc-pm-kmy-guidelines-0003-30d7d7a0db81,0,owner_first_pass_unsampled_seed42,
v2q-023-candidate-03,v2q-023,pilot-v2-doc-pmjdy-0000-8b241ec39723,0,owner_first_pass_unsampled_seed42,
v2q-023-candidate-04,v2q-023,pilot-v2-doc-pmkvy-sp-0003-738795a9ef96,0,owner_first_pass_unsampled_seed42,
v2q-023-candidate-05,v2q-023,pilot-v2-doc-pm-kisan-guidelines-0007-38a7fcb29c5d,0,owner_first_pass_unsampled_seed42,
v2q-023-candidate-06,v2q-023,pilot-v2-doc-pmkvy-stt-0003-3729a1c2e22c,0,owner_first_pass_unsampled_seed42,
v2q-023-candidate-07,v2q-023,pilot-v2-doc-pm-svanidhi-0000-f6024bb09ca5,0,owner_regrade_agreement_seed42,
v2q-023-candidate-08,v2q-023,pilot-v2-doc-mgnrega-0003-008750b5fc90,2,owner_first_pass_unsampled_seed42,
v2q-023-candidate-09,v2q-023,pilot-v2-doc-pmay-u-0001-b64fadc4bf6b,0,owner_first_pass_unsampled_seed42,
v2q-023-candidate-10,v2q-023,pilot-v2-doc-pmay-g-0001-db2db8af1543,0,owner_first_pass_unsampled_seed42,
v2q-023-candidate-11,v2q-023,pilot-v2-doc-pmkvy-rpl-0003-9425f5b8529a,0,owner_first_pass_unsampled_seed42,
v2q-023-candidate-12,v2q-023,pilot-v2-doc-mgnrega-0002-bbbce5f319d4,2,owner_first_pass_unsampled_seed42,
v2q-023-candidate-13,v2q-023,pilot-v2-doc-mgnrega-0001-5203a455caa6,2,owner_regrade_agreement_seed42,
v2q-023-candidate-14,v2q-023,pilot-v2-doc-pmay-g-0000-d4162175877d,0,owner_first_pass_unsampled_seed42,
v2q-023-candidate-15,v2q-023,pilot-v2-doc-mgnrega-0000-7e6d80b47566,2,owner_first_pass_unsampled_seed42,
v2q-023-candidate-16,v2q-023,pilot-v2-doc-pmay-g-0006-d323213e3255,0,owner_first_pass_unsampled_seed42,
v2q-023-candidate-17,v2q-023,pilot-v2-doc-ab-pmjay-0002-58c80bb24a6c,0,owner_first_pass_unsampled_seed42,
v2q-023-candidate-18,v2q-023,pilot-v2-doc-ab-pmjay-0003-1242266bb260,0,owner_first_pass_unsampled_seed42,
v2q-023-candidate-19,v2q-023,pilot-v2-doc-pmay-g-0002-e08c1e347071,0,owner_first_pass_unsampled_seed42,
v2q-023-candidate-20,v2q-023,pilot-v2-doc-pmay-g-0003-2769023a3f73,0,owner_first_pass_unsampled_seed42,
v2q-023-candidate-21,v2q-023,pilot-v2-doc-pmuy-0001-5fd4d0cd2135,0,owner_first_pass_unsampled_seed42,
v2q-023-candidate-22,v2q-023,pilot-v2-doc-pm-gkay-0000-c29b96f46a80,0,owner_first_pass_unsampled_seed42,
v2q-023-candidate-23,v2q-023,pilot-v2-doc-pm-gkay-0002-9e804cd883e8,0,owner_first_pass_unsampled_seed42,
v2q-023-candidate-24,v2q-023,pilot-v2-doc-pm-gkay-0001-ccd31e120258,0,owner_first_pass_unsampled_seed42,
v2q-023-candidate-25,v2q-023,pilot-v2-doc-apy-0000-c43dd88d7899,0,owner_first_pass_unsampled_seed42,
v2q-024-candidate-01,v2q-024,pilot-v2-doc-ab-pmjay-0000-94c82a474579,2,owner_first_pass_unsampled_seed42,
v2q-024-candidate-02,v2q-024,pilot-v2-doc-pmkvy-sp-0003-738795a9ef96,0,owner_first_pass_unsampled_seed42,
v2q-024-candidate-03,v2q-024,pilot-v2-doc-pm-kmy-guidelines-0004-79b3bf95bb65,0,owner_first_pass_unsampled_seed42,
v2q-024-candidate-04,v2q-024,pilot-v2-doc-pm-kisan-guidelines-0005-7d487843ff7f,0,owner_first_pass_unsampled_seed42,
v2q-024-candidate-05,v2q-024,pilot-v2-doc-pmkvy-rpl-0000-c98f315c1481,0,owner_first_pass_unsampled_seed42,
v2q-024-candidate-06,v2q-024,pilot-v2-doc-pmuy2-0000-95fa2d4e3b3f,0,owner_first_pass_unsampled_seed42,
v2q-024-candidate-07,v2q-024,pilot-v2-doc-ab-pmjay-0001-a632a7205efc,1,owner_first_pass_unsampled_seed42,
v2q-024-candidate-08,v2q-024,pilot-v2-doc-pmkvy-stt-0004-0258e7b813c4,0,owner_first_pass_unsampled_seed42,
v2q-024-candidate-09,v2q-024,pilot-v2-doc-pm-janman-0000-69ac65d10edc,0,owner_first_pass_unsampled_seed42,
v2q-024-candidate-10,v2q-024,pilot-v2-doc-pm-janman-0002-d0844e3327b6,0,owner_first_pass_unsampled_seed42,
v2q-024-candidate-11,v2q-024,pilot-v2-doc-pm-kisan-guidelines-0000-bbe94f08550e,0,owner_first_pass_unsampled_seed42,
v2q-024-candidate-12,v2q-024,pilot-v2-doc-pm-kmy-guidelines-0020-27037b9fe8a1,0,owner_first_pass_unsampled_seed42,
v2q-024-candidate-13,v2q-024,pilot-v2-doc-pmuy-0000-ad06c0c09d46,0,owner_first_pass_unsampled_seed42,
v2q-024-candidate-14,v2q-024,pilot-v2-doc-pm-kmy-guidelines-0021-7ce201d9d183,0,owner_first_pass_unsampled_seed42,
v2q-024-candidate-15,v2q-024,pilot-v2-doc-pmegp-0000-7b958e1ec4b0,0,owner_first_pass_unsampled_seed42,
v2q-024-candidate-16,v2q-024,pilot-v2-doc-pmkvy-stt-0000-546ef459ea0e,0,owner_first_pass_unsampled_seed42,
v2q-024-candidate-17,v2q-024,pilot-v2-doc-ab-pmjay-0003-1242266bb260,1,owner_regrade_agreement_seed42,
v2q-024-candidate-18,v2q-024,pilot-v2-doc-ab-pmjay-0002-58c80bb24a6c,1,owner_first_pass_unsampled_seed42,
v2q-024-candidate-19,v2q-024,pilot-v2-doc-mgnrega-0000-7e6d80b47566,0,owner_first_pass_unsampled_seed42,
v2q-024-candidate-20,v2q-024,pilot-v2-doc-pm-gkay-0000-c29b96f46a80,0,owner_regrade_agreement_seed42,
v2q-024-candidate-21,v2q-024,pilot-v2-doc-apy-0001-add48d27a4a2,0,owner_first_pass_unsampled_seed42,
v2q-024-candidate-22,v2q-024,pilot-v2-doc-pm-janman-0001-0deee4377b38,0,owner_regrade_agreement_seed42,
v2q-024-candidate-23,v2q-024,pilot-v2-doc-ab-pmjay-0004-2e5074722cd7,1,owner_first_pass_unsampled_seed42,
v2q-025-candidate-01,v2q-025,pilot-v2-doc-pmegp-0000-7b958e1ec4b0,0,owner_first_pass_unsampled_seed42,
v2q-025-candidate-02,v2q-025,pilot-v2-doc-pmmy-0001-6035d0d102e8,2,owner_first_pass_unsampled_seed42,
v2q-025-candidate-03,v2q-025,pilot-v2-doc-pmfby-0000-d9ad07736d66,0,owner_first_pass_unsampled_seed42,
v2q-025-candidate-04,v2q-025,pilot-v2-doc-pm-svanidhi-0000-f6024bb09ca5,0,owner_first_pass_unsampled_seed42,
v2q-025-candidate-05,v2q-025,pilot-v2-doc-pmjdy-0001-95c3d046d79a,2,owner_first_pass_unsampled_seed42,
v2q-025-candidate-06,v2q-025,pilot-v2-doc-pmegp-0001-f900b4f4f97a,0,owner_regrade_agreement_seed42,
v2q-025-candidate-07,v2q-025,pilot-v2-doc-pmjdy-0002-8b8c40538d6e,1,owner_first_pass_unsampled_seed42,
v2q-025-candidate-08,v2q-025,pilot-v2-doc-pmmy-0000-70a89ee32765,2,owner_first_pass_unsampled_seed42,
v2q-025-candidate-09,v2q-025,pilot-v2-doc-pmmy-0002-526833661bcb,1,owner_first_pass_unsampled_seed42,
v2q-025-candidate-10,v2q-025,pilot-v2-doc-ab-pmjay-0000-94c82a474579,0,owner_first_pass_unsampled_seed42,
v2q-025-candidate-11,v2q-025,pilot-v2-doc-pm-kmy-guidelines-0004-79b3bf95bb65,0,owner_first_pass_unsampled_seed42,
v2q-025-candidate-12,v2q-025,pilot-v2-doc-pmegp-0003-43256e8e6645,0,owner_first_pass_unsampled_seed42,
v2q-025-candidate-13,v2q-025,pilot-v2-doc-pmjdy-0000-8b241ec39723,2,owner_adjudication_seed42,"The chunk clearly states that PMJDY provides universal banking services. Under the multi-part grading rubric, correctly stating one requested programme's relevant component is sufficient for Grade 2; omission of PMMY does not warrant a downgrade."
v2q-025-candidate-14,v2q-025,pilot-v2-doc-apy-0000-c43dd88d7899,0,owner_first_pass_unsampled_seed42,
v2q-025-candidate-15,v2q-025,pilot-v2-doc-pm-gkay-0000-c29b96f46a80,0,owner_first_pass_unsampled_seed42,
v2q-025-candidate-16,v2q-025,pilot-v2-doc-pm-kmy-guidelines-0020-27037b9fe8a1,0,owner_first_pass_unsampled_seed42,
v2q-025-candidate-17,v2q-025,pilot-v2-doc-pm-kmy-guidelines-0021-7ce201d9d183,0,owner_first_pass_unsampled_seed42,
v2q-025-candidate-18,v2q-025,pilot-v2-doc-pmjjby-0000-47f7bb620cd4,0,owner_regrade_agreement_seed42,
v2q-025-candidate-19,v2q-025,pilot-v2-doc-pmsby-0000-0f297846df39,0,owner_first_pass_unsampled_seed42,
v2q-025-candidate-20,v2q-025,pilot-v2-doc-ab-pmjay-0002-58c80bb24a6c,0,owner_first_pass_unsampled_seed42,
v2q-025-candidate-21,v2q-025,pilot-v2-doc-ab-pmjay-0001-a632a7205efc,0,owner_first_pass_unsampled_seed42,
v2q-026-candidate-01,v2q-026,pilot-v2-doc-pmegp-0000-7b958e1ec4b0,0,owner_regrade_agreement_seed42,
v2q-026-candidate-02,v2q-026,pilot-v2-doc-pmuy2-0000-95fa2d4e3b3f,0,owner_first_pass_unsampled_seed42,
v2q-026-candidate-03,v2q-026,pilot-v2-doc-pmay-g-0005-c6e2fcfefcd0,2,owner_first_pass_unsampled_seed42,
v2q-026-candidate-04,v2q-026,pilot-v2-doc-mgnrega-0000-7e6d80b47566,2,owner_first_pass_unsampled_seed42,
v2q-026-candidate-05,v2q-026,pilot-v2-doc-pmay-g-0000-d4162175877d,2,owner_first_pass_unsampled_seed42,
v2q-026-candidate-06,v2q-026,pilot-v2-doc-pmay-u-0001-b64fadc4bf6b,0,owner_first_pass_unsampled_seed42,
v2q-026-candidate-07,v2q-026,pilot-v2-doc-pmay-g-0002-e08c1e347071,1,owner_regrade_agreement_seed42,
v2q-026-candidate-08,v2q-026,pilot-v2-doc-pmay-u-0000-0b5e95b2690a,0,owner_first_pass_unsampled_seed42,
v2q-026-candidate-09,v2q-026,pilot-v2-doc-pmay-g-0001-db2db8af1543,2,owner_first_pass_unsampled_seed42,
v2q-026-candidate-10,v2q-026,pilot-v2-doc-mgnrega-0003-008750b5fc90,1,owner_first_pass_unsampled_seed42,
v2q-026-candidate-11,v2q-026,pilot-v2-doc-pm-janman-0001-0deee4377b38,0,owner_first_pass_unsampled_seed42,
v2q-026-candidate-12,v2q-026,pilot-v2-doc-pm-janman-0002-d0844e3327b6,0,owner_first_pass_unsampled_seed42,
v2q-026-candidate-13,v2q-026,pilot-v2-doc-pm-janman-0000-69ac65d10edc,0,owner_first_pass_unsampled_seed42,
v2q-026-candidate-14,v2q-026,pilot-v2-doc-mgnrega-0001-5203a455caa6,2,owner_first_pass_unsampled_seed42,
v2q-026-candidate-15,v2q-026,pilot-v2-doc-pmay-g-0006-d323213e3255,1,owner_first_pass_unsampled_seed42,
v2q-026-candidate-16,v2q-026,pilot-v2-doc-ab-pmjay-0002-58c80bb24a6c,0,owner_first_pass_unsampled_seed42,
v2q-026-candidate-17,v2q-026,pilot-v2-doc-ab-pmjay-0003-1242266bb260,0,owner_first_pass_unsampled_seed42,
v2q-026-candidate-18,v2q-026,pilot-v2-doc-mgnrega-0002-bbbce5f319d4,1,owner_regrade_agreement_seed42,
v2q-026-candidate-19,v2q-026,pilot-v2-doc-pm-kisan-guidelines-0005-7d487843ff7f,0,owner_first_pass_unsampled_seed42,
v2q-026-candidate-20,v2q-026,pilot-v2-doc-pm-kisan-guidelines-0012-a77da98de388,0,owner_first_pass_unsampled_seed42,
v2q-026-candidate-21,v2q-026,pilot-v2-doc-pmay-g-0004-f8ee90715c3f,1,owner_first_pass_unsampled_seed42,
v2q-026-candidate-22,v2q-026,pilot-v2-doc-pm-svanidhi-0001-e06d259b429d,0,owner_first_pass_unsampled_seed42,
v2q-026-candidate-23,v2q-026,pilot-v2-doc-pmay-g-0003-2769023a3f73,1,owner_first_pass_unsampled_seed42,
v2q-027-candidate-01,v2q-027,pilot-v2-doc-pmegp-0003-43256e8e6645,0,owner_first_pass_unsampled_seed42,
v2q-027-candidate-02,v2q-027,pilot-v2-doc-pm-kmy-guidelines-0003-30d7d7a0db81,0,owner_first_pass_unsampled_seed42,
v2q-027-candidate-03,v2q-027,pilot-v2-doc-ab-pmjay-0001-a632a7205efc,0,owner_first_pass_unsampled_seed42,
v2q-027-candidate-04,v2q-027,pilot-v2-doc-pm-svanidhi-0000-f6024bb09ca5,2,owner_first_pass_unsampled_seed42,
